Imputation_,resilient,EFFORT1,ESCS,UNDREM,METASUM,METASPAM,DISCLIMA,TEACHSUP,DIRINS,PERFEED,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,MASTGOAL,DISCRIM,BELONG,BEINGBULLIED,EMOSUPP
4,0,9,-1.5406,-1.64,-1.72,-.04,-.0424,1.314,-.0424,.7743,.5102,.4572,.1744,.1372,.1222,1.2421,1.6524,.6912,.6012,-.6583,.1956,-.1015,-.687,1.7411,-.5928,.5761,.5881,-.4509,1.1625,-.5553
4,0,10,-2.1566,-1.64,-1.72,-1.41,-1.3609,1.314,1.8202,2.0165,2.0871,2.0073,1.8245,2.6131,1.8839,-.1483,-1.272,2.0378,1.6762,1.0844,2.0054,1.8164,-1.8939,1.7411,1.2386,1.8524,-1.1549,2.7249,-.7823,-.5553
4,0,7,-2.0068,-.244601502895151,-1.72,-1.41,-2.2287,1.314,-.0142,-.0713,.0267,.021,-2.2177,-.0506,-1.77187012861318,-2.25534041213329,-1.272,-.933071058589894,-2.1428,1.0844,-.9792,-.961592492794747,-.0845,-.1652,.0714663115779345,-2.5252,-1.1549,-1.0107,2.07,-1.7606
4,0,5,-2.3137,-.6,-1.72,-1.41,-.0424,1.314,1.8202,.7743,.5102,.4572,.1744,-.0176,-.5485,-.0697,.2705,-.6142,.6012,-.6583,.1956,-.1015,-.3799,.2621,-.5928,-.8444,.5881,.0348,-.7823,-.5553
4,0, ,-1.2564,-1.64,-1.72,-.96,.9374,.0838,.6532,.7743,.5102,.4572,.1744,.5046,-.4089,-.215,.2705,.6912,.6012,.0083,.571,.487,.4637,1.7411,1.2386,1.8524,.5881,.6818,-.7823,-1.7606
4,0,8,-1.8038,.45,-1.72,-1.41,-.0424,-.0862,-.0424,.0728,.5102,.4572,.1744,-.5449,-.825,.795,.9672,-.6142,-.9391,-.6583,1.2643,-.6545,.4637,.2621,-.5928,-.4347,.5881,-.3184,2.3772,-1.7606
4,0,5,-2.6279,-1.64,-1.72,.42,-.0424,-.0037,-.3001,-.3253,-.62,.4572,.1744,.1372,.1222,1.2421,.2705,-.6142,.6012,-.6583,.1956,-.1015,-.687,.2621,-.5928,.5761,.5881,-.6659,-.7823,-1.56004072623167
4,0,9,-1.8428,-.25,-.57,-.04,-.0424,1.314,.2336,.2682,.7904,.4572,.6797,.5046,.1222,.5082,.9567,.2865,-.4213,.0281,-.2047,-.1015,-.4342,.2621,1.2386,-.6331,-1.1549,-.445,-.7823,-.115
4,0, ,-4.2109,-1.78064152669168,-.78799485423778,-.242731995805885,.95325331471863,-.000602847425006242,1.8202,-1.6391,-.162905912954209,-2.2652,-1.36159200843945,-.1883815492853,-1.4946518859874,-1.08396504272766,1.08471622538606,-1.37950309083214,-.720644596191379,-.890997326338992,-.480419357312087,-1.54945445284566,-.476084212560904,-.0645621649671269,-1.53160839566054,.707463408250298,.714061291574287,-.463436289788468,.0582878632457722,-.793751464229986
4,0, ,-2.0196,1.15,-.57,1.33,.5331,-.0439,.0836,-.3253,.5102,-.1687,.1744,.3568,-1.0985,2.101,1.6524,-1.2276,-.5107,-.6583,.1956,-.6545,.8207,.8126,-.5928,-.4347,-.1731,-.9855,1.7669,.739
4,0,1,-2.2767,-1.64,-1.72,-1.41,-1.0963,1.314,-.0424,-.3253,2.0871,-.5786,-.2934,-1.4526,-2.4403,-1.8876,1.7413,-.6142,-.9391,-1.4043,2.0054,1.8164,1.8905,1.7411,1.2386,-1.4455,3.1825,-1.2605,-.7823,-1.20827475400953
4,0,9,-1.3622,-1.64,-1.72,-1.41,-.0424,1.314,1.8202,.7743,2.0871,.4572,.1744,-.1542,-1.0985,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,.1869,.5761,1.7356,-.6659,-.7823,-2.20093319512918
4,0,9,-2.0232,-1.64,-1.72,-1.41,2.0345,1.314,-.0424,.5121,.5102,.4572,.1744,-.2704,-.825,-.416,.2705,-.6142,-.9391,-.6583,-1.56852137585157,-.1015,-.13,.2621,1.2386,-.4347,.5881,-.3184,-.7823,-1.7606
4,0,9,-2.2531,-.25,-1.72,-1.41,-.0424,.385,-.0424,.7743,-.0999,-.5786,.2182,.0127,-.825,-.0697,.2705,-.1532,1.36905550844357,-.6583,.1956,-.1015,-.4342,.2621,-.5928,-.4347,.5881,-.0358,-.7823,-1.7606
4,0,10,-2.7129,-1.64,-1.72,-1.41,2.0345,1.314,-.254,.7743,.5102,-.9282,-.2934,.1372,.1222,1.2421,.2705,.6912,1.6762,-.6583,.1956,-.1015,.4637,.2621,1.2386,.5761,1.7356,-.6659,-.7823,.739
4,0,7,-1.4568,1.15,.59,1.33,.2183,.1597,-.0424,.5121,-.2336,-.5786,-1.2931,-1.4882,-.8008,-1.0064,-.2888,.320029650853524,-.0944903968655274,-1.1664,-1.2708,-1.034,.4637,.2621,.6502,-2.0701,-1.72370572643229,.0348,.504002329855158,-.4858
4,0,9,-1.6613,1.15,-.95,-1.41,.5409,-.0037,.4854,.6372,.5102,.1915,-1.0749,.0631,-.8729,.1856,.9672,.901529810049551,-1.03532981725256,-.6583,-.4631,.9982,.4637,.2621,-1.2568,-1.3162,1.23842313325447,-1.31765227932432,1.78816445796222,.739
4,0,9,-1.4701,.1,.21,-.5,-.0424,-1.1481,-.0424,.7743,2.0871,-.5786,.1744,.2694,-.4089,-.0697,1.1904,.0866,2.12550364332192,-1.1507,-.4631,-1.034,.1097,-.267,-1.566,-1.2137,1.2902,-.6913,1.5082,-1.7606
4,0,1,-1.4329,.1,.59,.42,.871,-.0037,1.8202,.7743,.2719,.7397,.9276,1.0442,1.8839,1.49,1.1361,-.6142,-.9391,-.6583,-.9792,-1.0217,1.8905,-2.1464,1.2386,1.8524,1.3527,-.8395,.8615,-1.7606
4,0,5,-1.4379,-1.64,-1.72,-1.41,-.2639,-.4377,-.2546,-.3253,-.62,-.5786,-.2934,-.2786,-2.4403,-1.8876,3.0064,.0499973009474871,.468411448508538,-.6583,-.9792,-.772,.1097,.2621,1.2386,-.4347,.689913935859184,-.9879,.903206435576144,.739
4,0, ,-1.7501,-.25,.21,-.5,-.0424,.385,-.2546,.5121,-.62,.1041,.1744,.8628,-.4089,-.0697,.2705,-.690282532748332,-.000961828747485155,.4667,-.2047,-1.3692,-.4342,.2621,1.2386,-.4347,.311362607291046,-.6464,-1.33727051091196,.739
4,0,6,-1.4584,.45,-1.72,-1.41,-.0424,-1.8485,-2.9425,-.99,-2.3003,-2.2652,-.5551,.0127,.1222,1.2421,1.6524,-1.2276,-.9391,1.0844,-.9792,-.1015,.4637,.2621,.1869,-1.3162,-.1899,-.9879,1.5082,-3.5088
4,0, ,-2.1916,-.94,-1.72,-1.41,-.0424,-.2023,-1.0988,-.3253,-.62,-.5786,.7429,.0174,.1222,.5082,.2705,-.13803227461258,1.02842264285534,-.6583,-.9792,-.1015,-.687,-.267,.5012,-.4347,-.3179932609476,-.5707,.00336955716900405,-.115
4,0,8,-1.5343,-.25,.98,1.33,.9207,.7015,-.2546,.0728,.0236,.4572,-.2934,-.3875,.1222,-.0697,-1.272,-.0276741779450512,-.417673785928262,.0281,-.6888,.487,.4637,.2621,.1869,.5761,.529623996737451,.944202911215168,.0915641969758125,-.6796
4,0,10,-1.2485,-1.64,-1.72,-.862787933238056,2.0345,1.314,1.8202,.7743,.5102,.328691974127679,.1744,.1372,.1222,1.2421,1.6524,.6912,1.206,-.6583,.1956,-.1015,.4637,.2621,.615147982818258,-.4347,1.7356,-.4926,-.7823,-.4858
4,0,9,-1.4355,1.36646834389102,.21,-.04,-2.7124,-.5488,-2.9425,-1.6391,-2.3003,-2.2652,-2.2177,-2.7114,-.9323,.409,-1.272,.332322331320657,-2.41436242343614,-.6661,.1956,1.1448,-.3799,-1.2188,.7301,-.4347,1.02340258368474,-1.09461310033801,2.00707741304133,-1.7606
4,0,4,-1.3502,-.6,.59,.42,-.0424,.4394,1.8202,-.3253,.2751,-.1687,-.2934,1.9404,1.8839,-.524,-1.272,.202,.6012,-.6583,-.9792,-.6545,.052,-.9827,1.2386,-1.1295,-1.1549,-.5582,.7703,.0721
4,0, ,-1.626,-1.64,-1.72,-1.41,-.8879,-.2327,-.0424,.7743,-.62,-.5786,-.6894,.0127,-.5485,1.2421,1.6524,.6912,-.9391,-1.1664,-.9792,-1.3692,-.2006,.2621,-.5928,-.4347,.5881,-.9879,1.90542619625194,-2.6351
4,0,9,-1.3946,-1.29,-1.72,-1.41,2.0345,1.314,.182,-.3253,.7551,.4572,.636,.8628,-.5485,.409,1.0453,-.6142,.6012,.0083,.1956,-.1015,-.4342,.2621,1.2386,-.094,.5881,.5364,-.7823,1.15424222109292
4,0,5,-2.0591,1.48828390730602,.531278863798491,.593324072927676,1.87131783576938,1.40442833224663,-1.16142004679785,.190128982951895,.323922943517488,.718962614211461,2.1361558207758,1.64785386644344,.250617170547678,1.5581630898449,-.875418757960988,1.07404272791823,.368355537673745,1.4874207491367,-.411992429883723,-.70469324437574,-1.13218365217568,1.36933490510269,-.542093850249689,1.60318006414736,-1.56279545530801,.226131660323767,-1.49693412144004,-1.26559903430543
4,0, ,-1.7335,.1,-1.72,-1.41,-.0424,-.2023,-1.0988,-.0363,.5102,-1.03711908352561,-.8262,.0995,-1.0985,.795,.8232,-.6142,-.9391,-1.4117,-.2047,-.772,.4637,.2621,-.5928,-.4347,.5881,-.9879,.8615,-1.2776
4,0,10,-1.5481,-.94,-.57,.42,-.0424,-.2023,.3183,.7743,.1494,.836,.1744,-.076,-.5485,.409,.8232,-.1532,.6012,-.6583,-.2047,-1.034,.4637,.2621,.1038,-.8444,-.5252,-.3184,-.7823,-1.7606
4,0,5,-1.8833,-.6,-1.72,-.96,.3529,-.3971,-1.0988,-.3253,-.0686,-.5786,1.3209,-.4203,-1.0985,.409,.2705,-1.2276,-.9391,-1.4003,-.3907,-1.034,1.8905,-2.1464,-.5928,-.4347,-1.1549,-.4509,2.5101,-1.7606
4,0,3,-1.5562,-1.64,-1.72,-1.41,1.2471,-1.1481,-1.3843,.7743,.5102,.4572,.1744,-1.3532,-2.4403,2.7752,1.6524,.6912,-.9391,-.6583,.1956,-.1015,.4637,.2621,-.5928,-.4347,1.1929,-1.0572,.8615,-1.7606
4,0, ,-1.4142,-1.64,-1.34,-1.41,-.0424,-.2023,-.118,.5121,-.62,-.5786,-.6734,-.1707,-1.0985,.3787,1.6524,.6912,-.9391,-1.6139,-.2047,-.1015,.4637,.2621,-.5928,-.4347,1.5078,-1.3941,-.7823,-.115
4,0,6,-1.6995,-.25,-1.72,-.96,1.4022,-.4377,.2329,.7743,-.0104,.5437,-.2934,-1.7421,-2.4403,.409,-1.272,-.114,.6012,-.6583,-.5229,-1.034,.4637,-.9827,.5012,-1.3162,.5881,-.7724,-.7823,-1.7606
4,0,9,-2.3826,1.5,-1.34,-.5,-.3031,-.9422,-1.3309,-.6555,-2.3003,-.4708,-.9673,-1.4882,-1.4439,1.5959,.8232,.1372,-.9391,1.0844,.7871,-.6545,1.8905,-.9827,1.2386,-1.6071,.5881,-.4173,-.7823,.739
4,0,6,-1.3268,-.25,.21,-.5,.3529,-.6262,-.5794,-.3253,-.0716,-.5786,-.2061,-1.3214,-1.8008,1.2421,1.2958,.6912,-.4213,-1.1664,-.2047,-.6545,.1097,-.9827,.6502,-.9441,3.1825,-.6659,.2907,-1.7606
4,0,4,-1.8576,-1.64,-1.72,-1.41,.3529,-1.1481,-1.0988,-.3253,.0236,.1915,1.8245,-.4556,-.825,-.0697,.2705,1.4734,-.128983284990868,-.6583,.4352,-.7233,-.2006,.2621,-.5928,-.4347,.5881,-.142,.2907,.0721
4,0,4,-2.0151,-.6,-1.72,-1.41,2.0345,1.314,-.1643,.7743,-.62,-.5786,.1744,-.4389,-1.1806,-1.126,.2705,-.6142,.6012,-.6583,1.1811,1.1448,-.687,1.7411,1.2386,1.8524,.5881,2.7249,-.7823,-1.7606
4,0, ,-1.4164,-.6,-1.34,-1.41,-.5708,-.8998,-1.6456,-.3253,-.62,-.5786,-.2934,-.4556,-2.4403,-1.8876,1.1904,-1.9892,.6012,-.6583,-.9792,-.160153638957358,.3335,-.1652,1.2386,-.4347,1.7356,-.7814,-.7823,-1.7606
4,0,3,-1.265,-1.64,-1.72,-1.41,.2108,1.314,1.8202,1.251,.5102,.4572,.1744,-.2704,-.5485,-1.8876,1.6524,.202,.6012,-.6583,-.5707,-.1015,.4637,.2621,1.2386,-.4347,-1.1549,.2342,1.203,.0721
4,0,6,-1.4305,-.6,-1.72,-1.41,-.8657,-1.0726,-1.0988,-1.256,-1.3451,-1.4537,-1.0615,-.4466,-2.4403,-1.8876,-1.272,-.6142,-.9391,.4667,.4352,-1.3692,.4637,-1.7389,.1038,-.4347,.5881,-1.5813,3.8591,-1.7606
4,0,5,-3.6597,-1.64,-1.72,-1.41,-.0424,-.2023,-.0424,-.3253,-.62,-.5786,.1744,-.4231,-1.0985,-.0697,.2705,-.6142,-.5358,-.6583,-.9792,-1.3692,-.687,-.9827,-.5928,-.4347,.5881,-.9879,1.7405,1.84081615366794
4,0, ,-2.4312,-1.64,-1.72,-1.41,.2377,.4522,1.8202,-.3253,.5102,-.5786,.1744,1.4712,1.2374,-1.8876,.2705,.6912,-.9391,-1.4136,.1956,-.1015,.4637,.2621,-.5928,-1.3162,.8403,-.7535,1.4093,-.0472
4,0,6,-1.7222,-1.64,-.57,-.96,-.4667,-.7366,-1.3309,-.3253,-.7358,-.1687,-1.0346,-.7637,-2.4403,2.101,1.8743,.202,.6012,-.6506,-.357,1.1448,.8207,.2621,-1.566,-.094,1.0428,-1.186,1.7669,-1.7606
4,0,10,-1.5131,.8,.21,-.5,.01,-.3971,-.0424,.0728,-.62,-.5786,-.6413,-.3875,-1.0985,1.1604,.2705,1.3521,.6012,1.0844,1.2643,.487,1.8905,.9269,-.5928,.9703,.5881,-.4296,.1462,-.115
4,0,9,-3.2099,-.94,-.57,.42,-1.0276,-1.1481,-1.0988,-1.6391,-.9263,-.5786,-1.0615,.0674,-.4089,.9065,.8232,-1.1126,-.9391,-.6583,-.2661,-.772,1.1422,-.9827,-.5928,-1.1295,.9385,-.5635,-.7823,.739
4,0,7,-1.6154,-1.29,-1.72,-.96,-.0424,1.314,1.8202,1.1537,2.0871,2.0073,.5665,1.1973,1.8839,-1.8876,1.6524,2.0378,-.9391,.4667,-1.0457,-1.071,1.8905,.0494,.7301,-1.3162,-1.1549,-.3184,.8615,.739
4,0, ,-2.2234,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,.7743,.5102,2.0073,.1744,.638,-.4089,-.0697,.2705,-.6142,-.9391,1.0844,.1956,-1.034,.1097,-.9827,1.2386,-.2151,-1.1549,-.3184,-.7823,.739
4,0,10,-1.8235,.1,-1.72,-1.41,1.0294,-.6675,-1.1278,-1.1311,-.9965,-.9282,-.537,1.0781,.1222,-.663,-1.272,2.0378,1.6762,1.0844,.571,-.583402460878786,-1.059,1.7411,1.2386,1.8524,.4415,.6924,.7703,.0721
4,0,7,-2.4726,-.94,-1.72,-1.41,2.0345,1.314,-.5794,2.0165,.1494,2.0073,.1744,.3252,-1.4439,.0755,.7192,-.6142,1.6762,1.0844,-.2661,.6291,-.687,.2621,1.2386,1.8524,-1.1549,-.0553,-.7823,-.115
4,0,10,-1.6221,-.25,-1.72,-1.57387883994764,1.0832,-.5864,-1.7471,-.7784,-.62,-1.4494,-.2934,.1347,.1222,.5371,-.6346,1.563,-.9391,-.6583,1.2643,.9982,-.1748,1.7411,-.5928,-1.1295,.5893,.3401,-.7823,-1.7606
4,0,7,-1.4045,-1.64,-1.34,-.5,-.0424,-.2023,-.3001,-.3253,-.62,-.2644,-.5905,.1851,.1222,1.2421,.2705,-.1532,-.1855,-.6583,-.9792,-.1015,.4637,.2621,1.2386,-.4347,.5881,.0544,-.7823,.739
4,0,8,-2.1552,-.25,.59,-1.41,.3574,1.314,1.0067,.7743,.5102,.4572,1.8245,-.3464,-.418120490354785,.9065,.2705,.6912,.6012,1.0844,.1956,.487,.4637,.2621,1.2386,.5761,.5881,.1961,-.7823,.739
4,0, ,-2.6704,-1.64,-1.33373366869963,.42,.3529,1.314,1.8202,-.3253,.5102,.4572,-.6413,1.7513,.8214,-1.8876,.2705,2.0378,1.6762,1.0844,2.0054,-.1015,-.687,1.7411,1.2386,1.8524,1.9708,.7274,-.7823,-1.7606
4,0,10,-2.4361,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,-.3253,.5102,-.5786,1.8245,1.5806,.1222,-.0697,-1.272,-1.558,1.6762,-2.5375,.1956,1.8164,.4637,1.348,1.2386,.5761,1.7356,.6862,-.7823,-.6796
4,0,10,-2.4132,-.6,-.832487800478177,-1.41,1.0832,-.8998,-1.0988,-1.256,-.6237,-.5786,-1.0615,.2363,-.825,-.0697,.2705,-.6142,-.9391,-1.4117,.1956,-.1015,.4637,-.569,.6502,-.6331,.1265,-.4509,-.7823,-1.7606
4,0,9,-1.5634,.1,-.57,-.04,.2621,-.2023,.373,.3686,.5102,.4572,-.4141,.3568,.1222,.409,-.2888,.202,.6012,.4667,.6314,-.707,1.1422,-.3121,.5012,-.3152,-.5252,-.4745,.8615,-2.4782
4,0, ,-1.367,-1.64,-1.72,-.96,1.0832,.1597,.286,.5121,1.0419,-.1687,.3684,-.4081,-1.4439,-.524,-.6451,-.6142,-.1855,.0042,.6314,.487,.8207,-.9278,-2.1783,-.4347,-1.1549,-.5015,-.7823,-2.1601
4,0,9,-2.1929,-.6,-1.34,-1.41,2.0345,1.314,-.5794,-.3253,.5102,-.5786,.2215,.3568,-.4089,-.402525053317889,.8232,-.6142,-.9391,1.0844,-.5707,-.772,.4637,.2621,1.2386,-.4347,-1.1549,-.3184,-.7823,-1.7606
4,0,7,-1.808,-.94,-.57,1.33,-1.2577,-1.1481,-1.0988,-.3253,-1.3412,-1.4494,-1.0615,.638,.1222,.5082,.2705,-.6142,.6012,.0083,.6314,-.7233,-.2459,-.3121,1.2386,.1123,.5881,-.5878,-.7823,-.0472
4,0,10,-2.1725,-.6,.59,-1.41,1.4022,.298,1.8202,1.5844,2.0871,2.0073,1.3209,-1.352,-1.4439,-1.126,.2705,-.6142,-.9391,.0321,2.0054,-.1015,-.4939,-.6723,.1038,-.5589,1.5785,1.4903,1.2618,.739
4,0,7,-1.5886,-.25,-.95,.42,2.0345,1.314,.5467,.7743,.7586,.8329,1.8245,.0477,-.5485,.5082,.2705,.6912,-.9391,-1.1664,1.2643,.6291,-.687,1.7411,1.2386,-1.0266,-.2861,.3241,-.7823,-1.7606
4,0,8,-2.0259,1.5,1.36,-.04,.8946,-.5973,1.8202,-1.256,-.3302,-1.4537,-.2934,1.2374,1.8839,-1.8876,-1.272,-1.1539,1.6762,1.0844,.3709,1.0596,-1.8939,1.7411,1.2386,.4683,-.1088,1.4903,-.7823,.739
4,1,7,-1.5947,.1,.21,1.33,-2.0663,-.1605,-.4616,-.3253,.2432,-.1687,-.2934,1.2316,.6632,-.0362,-1.272,1.2186,1.0891,.0083,.1956,.5693,.3335,1.243,.3385,1.4751,-.2021,-.1939,1.4721,-.115
4,1,10,-1.3021,-.25,-1.72,-.5,2.0345,1.314,1.8202,.7743,.5102,.4572,.1744,-.6278,1.8839,-.524,-1.272,.6912,.6012,-.6583,2.0054,.9982,-.0288,.2621,1.2386,-.094,-1.1549,-.7386,-.7823,.739
4,1,7,-2.0911,1.15,.98,.42,-.5561,-1.1481,-.3001,-.0008,.2751,-.5786,-.3689,.3252,-.4089,.5082,-.4021,-.043,.6012,1.0844,-.2047,-.772,.8794,-.1652,-.1064,.3468,-.6615,-.4415,1.2618,.0721
4,1,5,-2.1292,1.5,1.36,1.33,2.0345,1.314,-.4616,-.6555,.3812,-.1716,-.2934,1.7513,1.2374,-.524,-1.272,.6912,-.9391,.0281,-.2047,-.772,.4637,-.569,1.2386,-1.0266,-.2861,-.0845,.2907,-1.7606
4,1,8,-1.4855,1.5,1.36,.87,2.0345,.6259,.182,-.3253,2.0871,.4572,1.3209,.5572,.1222,-.0697,.2705,.6912,.6012,-1.1664,-.5707,.5693,1.8905,-.9827,-.5928,-.8444,-.6615,-.3184,.8233,-.6796
4,0,5,-1.3411,-.25,1.36,.42,2.0345,-.2023,-.3733,-.3253,-.0073,.4572,.1744,.638,.1222,-.524,-.7816,.6912,1.6762,1.0844,.1956,-.1015,.4637,1.7411,.5012,.3468,-1.1549,.6818,-.7823,.739
4,0,9,-1.8099,-.25,-.18,1.33,1.1945,1.314,.0351,-.3253,.7904,-.5786,.1744,1.3052,.1222,-.0697,.2705,.6912,.6012,-.6583,.6314,-.1015,.4637,.2621,-.5928,.5761,.5881,-.3184,.2907,.0721
4,0,1,-1.5354,-1.64,-1.72,-1.41,.2621,1.314,-.8332,-.6555,-.62,-.9282,-.5551,.0495,-1.0985,-.0362,.2705,1.0326,.6012,-1.1507,-.2047,-.1015,.4637,-2.1464,-.5928,-.9149,-.3896,-.4415,.2907,-1.39495110720008
4,0,6,-1.6272,.8,.98,-1.41,-1.2176,1.314,1.8202,-.3253,.7904,.4572,.1744,.5046,-.4089,.5082,.2705,.6912,.6012,-.6583,-.2047,-1.034,1.8905,-.9827,-1.1176,.3468,.0004,-.5878,.2907,.818978448827217
4,0,6,-2.3819,-.122242561110758,-3.7083928490499,-.443242095266208,-2.7124,-.40365418814483,-1.33715624690738,.543058435907904,-.389069707670337,-1.07508679421553,-.338342834274297,.947541578818134,1.8839,2.7752,1.6524,1.4734,1.6762,-2.5375,-2.345,-2.7365,-1.8939,-.624140969604737,-.916,-1.0266,.0296,-.861277444188533,3.8591,-2.3668
4,1,7,-1.8652,.1,-.57,.42,-.2846,.1597,-.0424,2.0165,1.4882,1.1853,.1744,1.3493,.1222,-1.8876,-1.272,-1.2276,1.0891,-.6198,2.0054,.5693,1.3423,-.9827,-.5928,-.4347,-1.1549,-.4543,-.7823,-1.7606
4,0, ,-1.4171,-.6,-.57,-.5,-2.7124,1.314,1.8202,.7743,-.62,.4572,.9075,-.8551,-1.0985,-.0697,.2705,2.0378,.6012,-.6583,-.9792,-1.3692,-.4342,-.9827,-.5928,.3468,.5881,-.7494,2.4601,-2.1601
4,0,7,-1.5229,.45,-1.54563258548894,-.241471827534414,-1.0963,1.314,1.8202,-.3253,.5102,.1067,.5665,1.9404,.1222,-.0697,.2705,2.0378,-.5358,-1.1507,-.2047,-.772,.4637,-.569,-.5928,.7181,-.6615,-.9131,.7703,-.5553
4,0,9,-1.5224,.8,.21,-1.41,-.0424,.2485,.5845,.7743,.7904,1.1853,.6134,.638,.1222,-.0697,.2705,.6912,.6012,-1.4117,-2.345,-.1015,-.2006,.2621,-.5928,-.6331,.5881,-.3184,-.7823,-1.7606
4,1, ,-1.5196,-1.29,.21,.87,-.8879,1.314,1.1049,1.251,.7904,.4572,.6797,1.3052,1.2374,.795,-1.272,2.0378,.6012,1.0844,2.0054,1.8164,-1.8939,1.7411,-.5928,1.8524,-1.1549,.0638,-.7823,-1.7606
4,0, ,-1.2549,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,2.0165,2.0871,2.0073,.1744,.5046,.1222,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,-.5928,.2224,-1.1549,.3018,.2907,-.5553
4,0,6,-1.739,-1.64,-1.34,-1.41,-.0424,-1.1481,-1.0988,.7743,.5102,.4572,.1744,.1372,.6632,.8812,1.6524,.8711,-.2119,-.6583,.1956,-.1015,.4637,.2621,-1.3186,.5761,1.5078,-.6659,-.7823,-1.7606
4,0,8,-1.4066,-.25,-.18,-1.41,-.3697,.4394,.0054,.7743,-.0999,.1041,.6134,-.6278,-1.0985,1.2421,2.2893,1.1085,1.206,.4667,.1956,-.7233,-.4342,1.7411,-.5928,-.3507,-1.1549,-.8991,.7703,-.5553
4,0,8,-1.5284,-1.64,-1.72,-.5,2.0345,-.2023,-.0424,.7743,-.62,.4572,1.8245,2.6131,1.8839,2.7752,3.0064,.6912,.6012,-.6583,2.0054,.6291,.4637,.2621,-.5928,.5761,-1.1549,-.8273,3.8591,.739
4,0,10,-1.4616,-1.64,-1.72,.42,.4922,-.0037,-.0424,1.0179,1.1469,.1041,1.8245,.253,-.5485,1.2421,.2705,2.0378,-.9391,1.0844,-.9792,.9982,-.4342,-2.1464,1.2386,1.4751,-1.1549,-.9879,.8615,-1.7606
4,0,6,-1.4409,-1.64,-1.72,-.5,2.0345,1.314,1.8202,-1.6391,2.0871,-.4677,.784,-.6185,-1.1572,-1.8876,-1.272,-1.1126,-2.1428,-1.391,-.7163,-1.3582,-1.8939,1.7411,1.2386,-1.3162,-1.1549,.9683,-.7823,.739
4,1, ,-1.4022,-.6,-.57,.87,.3529,.039,.006,.2012,.2751,-.1687,.1744,1.0836,.8214,-.0697,.2705,.6912,-.1855,.0281,-1.1146,-.1982,1.8905,-2.1464,.7301,-1.4271,.5881,-1.0849,.2907,.739
4,0,7,-1.4721,-.6,-1.72,-.5,-.0424,-1.017,-.0424,-.6555,-.62,-.5786,-.2934,-.4556,-1.0985,1.2421,1.2958,.6912,.6012,-.6583,-.5707,-.772,.4637,-.9827,-.5928,-.4347,-1.1549,-.6659,-.7823,.739
4,0,7,-1.6394,.8,-.18,-.5,-.0424,-.2023,-.0424,.2012,.2783,-.5786,.1744,1.3052,1.2374,-.0697,.2705,-.043,.6012,-.6583,-.2047,-.1015,.4637,.2621,-.5928,-.4347,-1.1549,-.3184,-.7823,.739
4,0,9,-1.3575,-1.64,-1.34,-1.41,-1.0963,-.2023,-.0424,.7743,.5102,2.0073,.1744,-1.2627,-2.4403,.6798,3.0064,.2865,-.3047,1.0844,.1956,-1.034,-.4342,-.3121,-1.8489,.1123,1.1253,-.9879,1.7405,.739
4,0,7,-1.9552,-.25,.59,-.04,1.3671,.6259,-.3007,.7743,1.1847,1.1853,.6797,1.0123,.1919,-1.0064,.7192,.2865,.6012,-.6583,-.5707,-.1015,-.4342,.2621,1.2386,-.8444,.5881,-.9879,-.7823,-1.7606
4,0,3,-1.4548,.45,-1.07463052576747,-1.41,.396,.385,.0836,.7743,.5102,-.9282,1.3209,-.3377,-2.4403,2.101,3.0064,.6912,-2.1428,-1.421,-1.2263,-.6545,1.4083,-1.3951,-.5928,-1.3162,1.2163,-.919,2.896,.739
4,1,7,-2.8667,1.15,.21,.42,-.0424,-.2023,-.0424,.7743,.1808,2.0073,.1744,.3252,.1222,-.0697,-1.272,.6912,.6012,-.6583,.1956,-.1015,-.4342,-.569,-.5928,.3468,-1.1549,.3018,-.7823,-1.7606
4,1, ,-1.3499,-.94,-.18,1.33,.2621,-.2023,-.2546,-.3253,.2464,-.1716,.8874,-1.4526,.1222,.409,.2705,2.0378,.6012,.4626,1.90508913642814,-.6545,.4637,1.7411,.4094,1.1101,-1.1549,-.4509,.8615,.739
4,0,9,-1.783,-.25,.21,-1.41,-.8695,1.314,.0226,.299,1.1543,.937,1.8245,-2.7114,-1.6796,1.49,1.6524,2.0378,.6012,-.6583,-.2661,-.1015,.4637,.2621,.7301,-.094,-.6615,-.3184,1.2618,.739
4,1,6,-1.5536,.45,.21,-.96,.2108,1.314,-.0424,.5121,.5102,.4572,.1744,-.2704,-.7391,1.2421,1.6524,2.0378,.6012,.0083,.2653,-1.034,1.8905,-.9827,-1.8489,.5761,-1.1549,-.763,.7703,.739
4,1,10,-1.2553,-.6,-1.72,-1.41,-.0424,-.2023,-.0424,-.3253,.5102,-.5786,.1744,.7178,-.4089,.8207,.2705,-.6142,-.9391,-.6117,-.5707,-.772,-.13,-.9827,-.5928,-.4347,.5881,-.4415,-.7823,-1.7606
